2602519	4805189	7
3189073	439299	5
2782508	4451166	6
4501091	3620333	9
4109183	378685	6
3410451	3503727	7
2755372	998720	6
2523401	3335294	6
2921525	2640493	8
3892927	1526237	6
199017	2407600	9
532549	3339192	8
54469	1236229	7
3551064	3964938	7
2033118	2968117	6
3376839	3418322	6
3396631	2487226	6
3663169	709643	5
2673912	595459	6
2906597	896097	5
3929994	3027563	5
4331201	2278908	6
2246930	2882918	6
1710212	4076141	6
3441659	231122	6
2445602	3619357	7
2767061	909456	5
1365468	2715584	6
3800721	3797525	6
2083883	2419759	9
3681368	555356	7
3281341	198524	6
462554	2410390	8
3228557	1329144	8
1192524	2069687	8
3284999	261409	8
3477495	1640942	7
3272777	4558925	6
190871	3544677	8
470875	2755035	6
2467494	3936831	6
3391133	1427002	6
2897376	132231	4
142947	3460118	5
3387603	1406774	7
1243412	1077938	5
2907178	766090	6
2482918	900870	6
935883	1831013	6
361924	1086346	5
1099614	4053843	6
4453955	4104646	5
2424354	4848073	7
4766721	284447	7
1569302	2450908	7
3258315	774135	5
1665643	3531778	9
2211178	2289463	6
1771334	1177426	6
434844	2893698	6
2802874	3316670	8
272350	403653	5
134984	3234342	9
3346521	1640697	7
3261110	750398	6
1561941	2435978	7
2809548	1048964	6
2121044	1115447	4
3641937	3891519	6
2148523	23838	5
4465371	1861315	6
3430593	1002305	4
1736700	1543083	5
2629153	4898452	6
3650180	4823127	5
20687	3947610	5
3697384	3993644	7
1854753	2291040	6
2748411	4035464	7
2571001	963593	5
3942213	848198	6
4610051	120674	5
1218850	1892166	6
3826327	2547537	6
2133910	3556473	5
3523096	3695214	6
2554294	1235911	5
3170908	41480	5
198771	1132821	6
722420	3757490	6
2473341	1970671	6
1235859	320220	5
649322	2427864	8
628187	1555751	7
3313754	530984	6
2467099	615680	5
300669	3513695	8
3570068	83402	4
4463044	3952857	8
3502760	94547	5
